name,year,competition_category,winner,url,summary,countries,languages,genre,metascore
The Shape of Water,2017,DIRECTING,TRUE,https://www.metacritic.com/movie/the-shape-of-water/details,"Set against the backdrop of Cold War era America circa 1963. In the hidden high-security government laboratory where she works, lonely Elisa (Sally Hawkins) is trapped in a life of silence and isolation. Elisa's life is changed forever when she and co-worker Zelda (Octavia Spencer) discover a secret classified experiment.","['USA', 'US', 'CA']","['English', 'French', 'Russian', 'American Sign Language', 'ase']","['Adventure', 'Drama', 'Thriller', 'Fantasy', 'Horror', 'Romance', 'War']",87
A Fantastic Woman,2017,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/a-fantastic-woman/details,"A Fantastic Woman is the story of Marina, a waitress and singer, and Orlando, an older man, who are in love and planning for the future. After Orlando suddenly falls ill and dies, Marina is forced to confront his family and society, and to fight again to show them who she is: complex, strong, forthright, fantastic. [Sony Pictures Classics]","['USA', 'Germany', 'Spain', 'Chile', 'DE', 'US', 'ES', 'CL']",['Spanish'],['Drama'],86
The Insult,2017,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/the-insult/details,"In today’s Beirut, a civilian dispute blown out of proportion finds Tony (Adel Karam), a Lebanese Christian, and Yasser (Kamel El Basha), a Palestinian refugee, facing off in court. As the media circus surrounding the case threatens a social explosion in divided Lebanon, Tony and Yasser reconsider their values and beliefs as revelations of trauma complicate their understanding of one another.","['US', 'FR', 'BE', 'LB', 'CY']",['Arabic'],"['Drama', 'Thriller']",72
Loveless,2017,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/loveless-2017/details,"Zhenya and Boris are going through a vicious divorce marked by resentment, frustration and recriminations. Already embarking on new lives, each with a new partner, they are impatient to start again, to turn the page – even if it means threatening to abandon their 12-year-old son Alyosha. Until, after witnessing one of their fights, Alyosha disappears.","['France', 'DE', 'RU', 'FR', 'BE']",['Russian'],['Drama'],86
On Body and Soul,2017,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/on-body-and-soul/details,"A slaughterhouse in Budapest is the setting of a strangely beautiful love story. No sooner does Mária start work as the new quality controller than the whispers begin. At lunch the young woman always chooses a table on her own in the sterile canteen where she sits in silence. She takes her job seriously and adheres strictly to the rules, deducting penalty points for every excessive ounce of fat. Hers is a world that consists of figures and data that have imprinted themselves on her memory since early childhood. Her slightly older boss Endre is also the quiet type. Tentatively, they begin to get to know each other. Recognising their spiritual kinship, they are amazed to discover that they even have the same dreams at night. Carefully, they attempt to make them come true. [Berlin]
","['Hungary', 'HU']",['Hungarian'],"['Drama', 'Romance']",77
The Square,2017,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/the-square-2017/details,"Christian is the respected curator of a contemporary art museum, a divorced but devoted father of two who drives an electric car and supports good causes. His next show is The Square, an installation which invites passersby to altruism, reminding them of their role as responsible fellow human beings. But sometimes, it is difficult to live up to your own ideals: Christian’s foolish response to the theft of his phone drags him into shameful situations. Meanwhile, the museum's PR agency has created an unexpected campaign for The Square. The response is overblown and sends Christian, as well as the museum, into an existential crisis.","['Germany', 'France', 'Denmark', 'Sweden', 'DE', 'FR', 'DK', 'SE']","['English', 'Danish', 'Swedish']","['Drama', 'Comedy']",73
Call Me by Your Name,2017,BEST PICTURE,FALSE,https://www.metacritic.com/movie/call-me-by-your-name/details,"It’s the summer of 1983 in the north of Italy, and Elio Perlman (Timothée Chalamet), a precocious 17- year-old American-Italian, spends his days in his family’s 17th century villa transcribing and playing classical music, reading, and flirting with his friend Marzia (Esther Garrel). Elio enjoys a close relationship with his father (Michael Stuhlbarg), an eminent professor specializing in Greco-Roman culture, and his mother Annella (Amira Casar), a translator, who favor him with the fruits of high culture in a setting that overflows with natural delights. While Elio’s sophistication and intellectual gifts suggest he is already a fully-fledged adult, there is much that yet remains innocent and unformed about him, particularly about matters of the heart. One day, Oliver (Armie Hammer), a charming American scholar working on his doctorate, arrives as the annual summer intern tasked with helping Elio’s father. Amid the sun-drenched splendor of the setting, Elio and Oliver discover the heady beauty of awakening desire over the course of a summer that will alter their lives forever.","['USA', 'Brazil', 'France', 'Italy', 'US', 'FR', 'BR', 'IT']","['English', 'German', 'French', 'Italian', 'Hebrew']","['Drama', 'Romance']",93
Darkest Hour,2017,BEST PICTURE,FALSE,https://www.metacritic.com/movie/darkest-hour/details,"During the early days of World War II, with the fall of France imminent, Britain faces its darkest hour as the threat of invasion looms.  As the seemingly unstoppable Nazi forces advance, and with the Allied army cornered on the beaches of Dunkirk, the fate of Western Europe hangs on the leadership of the newly-appointed British Prime Minister Winston Churchill (Gary Oldman).  While maneuvering his political rivals, he must confront the ultimate choice: negotiate with Hitler and save the British people at a terrible cost or rally the nation and fight on against incredible odds.","['UK', 'GB', 'US']","['English', 'German', 'French']","['Biography', 'Drama', 'History', 'War']",75
The Post,2017,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-post/details,"Steven Spielberg directs Meryl Streep and Tom Hanks in The Post, a thrilling drama about the unlikely partnership between The Washington Post's Katharine Graham (Streep), the first female publisher of a major American newspaper, and editor Ben Bradlee (Hanks), as they race to catch up with The New York Times to expose a massive cover-up of government secrets that spanned three decades and four U.S. Presidents. The two must overcome their differences as they risk their careers - and their very freedom - to help bring long-buried truths to light.","['USA', 'GB', 'US']",['English'],"['Biography', 'Drama', 'History', 'Thriller']",83
Vice,2018,DIRECTING,FALSE,https://www.metacritic.com/movie/vice-2018/details,"Vice explores the epic story about how a bureaucratic Washington insider quietly became the most powerful man in the world as Vice-President to George W. Bush, reshaping the country and the globe in ways that we still feel today.",['US'],"['English', 'Arabic']","['Biography', 'Drama', 'History', 'Comedy']",61
The Favourite,2018,DIRECTING,FALSE,https://www.metacritic.com/movie/the-favourite/details,"Early 18th century. England is at war with the French. Nevertheless, duck racing and pineapple eating are thriving. A frail Queen Anne (Olivia Colman) occupies the throne and her close friend Lady Sarah (Rachel Weisz) governs the country in her stead while tending to Anne’s ill health and mercurial temper. When a new servant Abigail (Emma Stone) arrives, her charm endears her to Sarah. Sarah takes Abigail under her wing and Abigail sees a chance at a return to her aristocratic roots. As the politics of war become quite time consuming for Sarah, Abigail steps into the breach to fill in as the Queen’s companion. Their burgeoning friendship gives her a chance to fulfill her ambitions and she will not let woman, man, politics or rabbit stand in her way. [Fox Searchlight]","['GB', 'US', 'IE']",['English'],"['Biography', 'Drama', 'History', 'Comedy']",91
Cold War,2018,DIRECTING,FALSE,https://www.metacritic.com/movie/cold-war/details,"Cold War is a passionate love story between a man and a woman who meet in the ruins of post-war Poland. With vastly different backgrounds and temperaments, they are fatefully mismatched and yet condemned to each other. Set against the background of the Cold War in 1950s Poland, Berlin, Yugoslavia and Paris, it’s the tale of a couple separated by politics, character flaws and unfortunate twists of fate — an impossible love story in impossible times. [Amazon Studios]","['GB', 'FR', 'PL']","['German', 'French', 'Russian', 'Italian', 'Polish', 'Croatian']","['Drama', 'Romance', 'Music']",90
BlacKkKlansman,2018,DIRECTING,FALSE,https://www.metacritic.com/movie/blackkklansman/details,"It’s the early 1970s, and Ron Stallworth (John David Washington) is the first African-American detective to serve in the Colorado Springs Police Department. Determined to make a name for himself, Stallworth bravely sets out on a dangerous mission: infiltrate and expose the Ku Klux Klan. The young detective soon recruits a more seasoned colleague, Flip Zimmerman (Adam Driver), into the undercover investigation of a lifetime. Together, they team up to take down the extremist hate group as the organization aims to sanitize its violent rhetoric to appeal to the mainstream.",['US'],['English'],"['Biography', 'Drama', 'Comedy', 'Crime']",83
Roma,2018,DIRECTING,TRUE,https://www.metacritic.com/movie/roma/details,"Roma follows Cleo (Yalitza Aparicio), a young domestic worker for a family in the middle-class neighborhood of Roma in Mexico City. Delivering an artful love letter to the women who raised him, Cuarón draws on his own childhood to create a vivid and emotional portrait of domestic strife and social hierarchy amidst political turmoil of the 1970s. [Netflix]","['US', 'MX']","['English', 'German', 'French', 'Spanish', 'Japanese', 'Norwegian', 'nai']",['Drama'],96
